Lane,Date,Time,Scheduled volume,Slam volume
EWR4->BUF5,7/17/2018,23:00 EDT,3475.57051,2759.60341
EWR4->BUF5,7/18/2018,00:00 EDT,3475.70638,3011.28482
EWR4->BUF5,7/18/2018,01:00 EDT,3482.35974,3309.54199
EWR4->BUF5,7/18/2018,02:00 EDT,3481.93736,3462.33845
EWR4->BUF5,7/18/2018,03:00 EDT,3480.46509,3466.43414
EWR4->BUF5,7/18/2018,04:00 EDT,3475.86741,3466.43414
EWR4->BUF5,7/18/2018,05:00 EDT,3475.76759,3466.43414
EWR4->BUF5,7/18/2018,06:00 EDT,3414.25689,23.827085
EWR4->BUF5,7/18/2018,07:00 EDT,3355.05224,98.21014
EWR4->BUF5,7/18/2018,08:00 EDT,3148.30544,133.977929
EWR4->BUF5,7/18/2018,09:00 EDT,3273.92104,217.087709
EWR4->BUF5,7/18/2018,10:00 EDT,3430.14232,322.028775
EWR4->BUF5,7/18/2018,11:00 EDT,3427.41307,356.847968
EWR4->BUF5,7/18/2018,12:00 EDT,3419.33571,379.87501
EWR4->BUF5,7/18/2018,13:00 EDT,3380.85653,428.888949
EWR4->BUF5,7/18/2018,14:00 EDT,3411.00319,463.077243
EWR4->BUF5,7/18/2018,15:00 EDT,3422.11269,501.799659
EWR4->BUF5,7/18/2018,16:00 EDT,3425.0716,531.876015
EWR4->BUF5,7/18/2018,17:00 EDT,3431.00526,593.906059
EWR4->BUF5,7/18/2018,18:00 EDT,3458.67815,613.809866
EWR4->BUF5,7/18/2018,19:00 EDT,3473.39749,682.560172
EWR4->BUF5,7/18/2018,20:00 EDT,3473.5763,735.509697
EWR4->BUF5,7/18/2018,21:00 EDT,3472.74989,750.117159
EWR4->BUF5,7/18/2018,22:00 EDT,3487.31819,775.960093
EWR4->BUF5,7/18/2018,23:00 EDT,3476.00738,837.471083
EWR4->BUF5,7/19/2018,00:00 EDT,3478.88678,1172.71515
EWR4->BUF5,7/19/2018,01:00 EDT,3527.90565,2421.15236
EWR4->BUF5,7/19/2018,02:00 EDT,3566.20162,3034.29925
EWR4->BUF5,7/19/2018,03:00 EDT,3574.83335,3504.16099
EWR4->BUF5,7/19/2018,04:00 EDT,3581.53585,3565.11158
EWR4->BUF5,7/19/2018,05:00 EDT,3578.76274,3565.08563
EWR4->BUF5,7/19/2018,06:00 EDT,559.097666,21.820402
EWR4->BUF5,7/19/2018,07:00 EDT,544.409208,41.57027
EWR4->BUF5,7/19/2018,08:00 EDT,538.062811,51.287722
EWR4->BUF5,7/19/2018,09:00 EDT,566.605085,64.075006
EWR4->BUF5,7/19/2018,10:00 EDT,567.245504,79.415318
EWR4->BUF5,7/19/2018,11:00 EDT,579.429126,96.885771
EWR4->BUF5,7/19/2018,12:00 EDT,645.675648,104.233639
EWR4->BUF5,7/19/2018,13:00 EDT,718.685659,117.229118
EWR4->BUF5,7/19/2018,14:00 EDT,770.538066,121.227129
EWR4->BUF5,7/19/2018,15:00 EDT,820.64437,124.843649
EWR4->BUF5,7/19/2018,16:00 EDT,884.971577,135.845731
EWR4->BUF5,7/19/2018,17:00 EDT,941.488369,145.333807
EWR4->BUF5,7/19/2018,18:00 EDT,1001.78677,153.795191
EWR4->BUF5,7/19/2018,19:00 EDT,1093.44863,173.776955
EWR4->BUF5,7/19/2018,20:00 EDT,1211.43404,204.90414
EWR4->BUF5,7/19/2018,21:00 EDT,1343.32755,318.927581
EWR4->BUF5,7/19/2018,22:00 EDT,1458.69808,721.519735
EWR4->BUF5,7/19/2018,23:00 EDT,1475.14367,1067.24835
EWR4->BUF5,7/20/2018,00:00 EDT,1486.87217,1259.90789
EWR4->BUF5,7/20/2018,01:00 EDT,1526.71146,1499.63243
EWR4->BUF5,7/20/2018,02:00 EDT,1744.68268,1740.34406
EWR4->BUF5,7/20/2018,03:00 EDT,1749.08644,1745.2732
EWR4->BUF5,7/20/2018,04:00 EDT,1749.7713,1745.95807
EWR4->BUF5,7/20/2018,05:00 EDT,1749.61027,1745.83762
EWR4->BUF5,7/20/2018,06:00 EDT,189.141106,5.000011
EWR4->BUF5,7/20/2018,07:00 EDT,232.383547,48.151309
EWR4->BUF5,7/20/2018,08:00 EDT,280.468389,98.479691
EWR4->BUF5,7/20/2018,09:00 EDT,348.730759,121.31101
EWR4->BUF5,7/20/2018,10:00 EDT,418.815938,179.131109
EWR4->BUF5,7/20/2018,11:00 EDT,477.081596,219.510195
EWR4->BUF5,7/20/2018,12:00 EDT,532.465006,231.912158
EWR4->BUF5,7/20/2018,13:00 EDT,617.554603,320.785841
EWR4->BUF5,7/20/2018,14:00 EDT,694.055353,402.121099
EWR4->BUF5,7/20/2018,15:00 EDT,789.789438,476.357915
EWR4->BUF5,7/20/2018,16:00 EDT,846.923844,530.082349
EWR4->BUF5,7/20/2018,17:00 EDT,920.866357,650.78764
EWR4->BUF5,7/20/2018,18:00 EDT,978.094565,695.51935
EWR4->BUF5,7/20/2018,19:00 EDT,1049.67321,847.427634
EWR4->BUF5,7/20/2018,20:00 EDT,1111.70291,981.337205
EWR4->BUF5,7/20/2018,21:00 EDT,1193.54197,1044.57852
EWR4->BUF5,7/20/2018,22:00 EDT,1301.83165,1155.52232
EWR4->BUF5,7/20/2018,23:00 EDT,1402.10161,1255.2835
EWR4->BUF5,7/21/2018,00:00 EDT,1433.65862,1339.86027
EWR4->BUF5,7/21/2018,01:00 EDT,1467.5119,1447.04638
EWR4->BUF5,7/21/2018,02:00 EDT,1485.7137,1478.05728
EWR4->BUF5,7/21/2018,03:00 EDT,1510.25388,1503.93652
EWR4->BUF5,7/21/2018,04:00 EDT,1522.76734,1516.89327
EWR4->BUF5,7/21/2018,05:00 EDT,1522.70976,1516.89327
EWR4->BUF5,7/21/2018,06:00 EDT,334.748748,10.756218
EWR4->BUF5,7/21/2018,07:00 EDT,376.033217,22.866446
EWR4->BUF5,7/21/2018,08:00 EDT,436.371914,101.292255
EWR4->BUF5,7/21/2018,09:00 EDT,510.566363,156.78083
EWR4->BUF5,7/21/2018,10:00 EDT,577.473139,208.08651
EWR4->BUF5,7/21/2018,11:00 EDT,648.083706,267.214293
EWR4->BUF5,7/21/2018,12:00 EDT,693.428325,288.140534
EWR4->BUF5,7/21/2018,13:00 EDT,760.780821,356.860877
EWR4->BUF5,7/21/2018,14:00 EDT,857.535988,463.751407
EWR4->BUF5,7/21/2018,15:00 EDT,936.552198,530.708817
EWR4->BUF5,7/21/2018,16:00 EDT,1014.17596,620.320489
EWR4->BUF5,7/21/2018,17:00 EDT,1091.72422,747.735157
EWR4->BUF5,7/21/2018,18:00 EDT,1148.94934,801.517617
EWR4->BUF5,7/21/2018,19:00 EDT,1228.0834,926.171265
EWR4->BUF5,7/21/2018,20:00 EDT,1335.77088,1082.24176
EWR4->BUF5,7/21/2018,21:00 EDT,1443.99747,1221.44218
EWR4->BUF5,7/21/2018,22:00 EDT,1545.10908,1382.86708
EWR4->BUF5,7/21/2018,23:00 EDT,1635.58962,1484.95833
EWR4->BUF5,7/22/2018,00:00 EDT,1641.67421,1538.46025
EWR4->BUF5,7/22/2018,01:00 EDT,1669.03129,1646.7163
EWR4->BUF5,7/22/2018,02:00 EDT,1686.50018,1674.09998
EWR4->BUF5,7/22/2018,03:00 EDT,1696.98926,1690.44213
EWR4->BUF5,7/22/2018,04:00 EDT,1705.55912,1699.59136
EWR4->BUF5,7/22/2018,05:00 EDT,1705.49998,1699.59136
EWR4->BUF5,7/22/2018,06:00 EDT,173.524219,3.725339
EWR4->BUF5,7/22/2018,07:00 EDT,197.367985,6.367457
EWR4->BUF5,7/22/2018,08:00 EDT,246.065488,30.550935
EWR4->BUF5,7/22/2018,09:00 EDT,286.589121,51.011816
EWR4->BUF5,7/22/2018,10:00 EDT,348.027418,76.753229
EWR4->BUF5,7/22/2018,11:00 EDT,417.27853,97.017179
EWR4->BUF5,7/22/2018,12:00 EDT,455.838099,103.844006
EWR4->BUF5,7/22/2018,13:00 EDT,512.754812,120.924937
EWR4->BUF5,7/22/2018,14:00 EDT,588.881385,173.463596
EWR4->BUF5,7/22/2018,15:00 EDT,660.30061,201.521955
EWR4->BUF5,7/22/2018,16:00 EDT,746.684534,233.514356
EWR4->BUF5,7/22/2018,17:00 EDT,813.968264,253.787048
EWR4->BUF5,7/22/2018,18:00 EDT,889.471769,259.38303
EWR4->BUF5,7/22/2018,19:00 EDT,1010.1171,302.805985
EWR4->BUF5,7/22/2018,20:00 EDT,1141.8624,397.627013
EWR4->BUF5,7/22/2018,21:00 EDT,1312.43682,521.518665
EWR4->BUF5,7/22/2018,22:00 EDT,1432.63358,663.06645
EWR4->BUF5,7/22/2018,23:00 EDT,1536.48809,828.618114
EWR4->BUF5,7/23/2018,00:00 EDT,1547.99068,1040.14924
EWR4->BUF5,7/23/2018,01:00 EDT,1547.79866,1422.72412
EWR4->BUF5,7/23/2018,02:00 EDT,1579.58522,1555.99136
EWR4->BUF5,7/23/2018,03:00 EDT,1615.46608,1602.8036
EWR4->BUF5,7/23/2018,04:00 EDT,1693.34074,1681.23382
EWR4->BUF5,7/23/2018,05:00 EDT,1693.04382,1680.9369
EWR4->BUF5,7/23/2018,06:00 EDT,438.000352,22.488627
EWR4->BUF5,7/23/2018,07:00 EDT,466.792923,55.29196
EWR4->BUF5,7/23/2018,08:00 EDT,515.973337,117.506663
EWR4->BUF5,7/23/2018,09:00 EDT,576.675809,127.469236
EWR4->BUF5,7/23/2018,10:00 EDT,622.34963,128.861362
EWR4->BUF5,7/23/2018,11:00 EDT,689.680937,133.739089
EWR4->BUF5,7/23/2018,12:00 EDT,762.727424,136.693404
EWR4->BUF5,7/23/2018,13:00 EDT,805.633502,137.947999
EWR4->BUF5,7/23/2018,14:00 EDT,876.15702,141.649286
EWR4->BUF5,7/23/2018,15:00 EDT,956.874717,143.98941
EWR4->BUF5,7/23/2018,16:00 EDT,1014.62469,156.419674
EWR4->BUF5,7/23/2018,17:00 EDT,1063.05735,193.932341
EWR4->BUF5,7/23/2018,18:00 EDT,1139.19297,230.692513
EWR4->BUF5,7/23/2018,19:00 EDT,1266.20944,343.793802
EWR4->BUF5,7/23/2018,20:00 EDT,1395.36431,459.47427
EWR4->BUF5,7/23/2018,21:00 EDT,1560.31581,556.797813
EWR4->BUF5,7/23/2018,22:00 EDT,1682.04567,792.488044
EWR4->BUF5,7/23/2018,23:00 EDT,1774.92166,1121.76224
EWR4->BUF5,7/24/2018,00:00 EDT,1798.47056,1352.68406
EWR4->BUF5,7/24/2018,01:00 EDT,1816.85941,1710.45937
EWR4->BUF5,7/24/2018,02:00 EDT,1890.31773,1864.69629
EWR4->BUF5,7/24/2018,03:00 EDT,1893.23667,1868.59223
EWR4->BUF5,7/24/2018,04:00 EDT,1875.54749,1867.93421
EWR4->BUF5,7/24/2018,05:00 EDT,1873.47218,1867.14927
EWR4->BUF5,7/24/2018,06:00 EDT,261.442977,1.073777
EWR4->BUF5,7/24/2018,07:00 EDT,294.949277,12.013566
EWR4->BUF5,7/24/2018,08:00 EDT,338.7622,31.694024
EWR4->BUF5,7/24/2018,09:00 EDT,389.858938,45.053809
EWR4->BUF5,7/24/2018,10:00 EDT,451.182973,60.154398
EWR4->BUF5,7/24/2018,11:00 EDT,518.253535,78.098366
EWR4->BUF5,7/24/2018,12:00 EDT,582.556984,95.591897
EWR4->BUF5,7/24/2018,13:00 EDT,674.836927,120.337197
EWR4->BUF5,7/24/2018,14:00 EDT,754.78741,137.430503
EWR4->BUF5,7/24/2018,15:00 EDT,848.401588,159.993313
EWR4->BUF5,7/24/2018,16:00 EDT,934.987719,223.628167
EWR4->BUF5,7/24/2018,17:00 EDT,1018.44657,353.06723
EWR4->BUF5,7/24/2018,18:00 EDT,1098.64377,426.253602
EWR4->BUF5,7/24/2018,19:00 EDT,1211.73287,589.464804
EWR4->BUF5,7/24/2018,20:00 EDT,1370.17217,866.240074
EWR4->BUF5,7/24/2018,21:00 EDT,1508.40477,999.120018
EWR4->BUF5,7/24/2018,22:00 EDT,1644.51694,1168.72567
EWR4->BUF5,7/24/2018,23:00 EDT,1750.86396,1352.02565
EWR4->BUF5,7/25/2018,00:00 EDT,1751.14415,1478.99746
EWR4->BUF5,7/25/2018,01:00 EDT,1745.80516,1632.40111
EWR4->BUF5,7/25/2018,02:00 EDT,1758.86725,1731.2434
EWR4->BUF5,7/25/2018,03:00 EDT,1759.19455,1742.47154
EWR4->BUF5,7/25/2018,04:00 EDT,1759.19478,1744.94678
EWR4->BUF5,7/25/2018,05:00 EDT,1758.91751,1744.71427
EWR4->BUF5,7/25/2018,06:00 EDT,399.257184,0
EWR4->BUF5,7/25/2018,07:00 EDT,449.141012,11.540067
EWR4->BUF5,7/25/2018,08:00 EDT,505.6843,35.196928
EWR4->BUF5,7/25/2018,09:00 EDT,562.792452,62.534176
EWR4->BUF5,7/25/2018,10:00 EDT,629.851805,124.331764
EWR4->BUF5,7/25/2018,11:00 EDT,675.562053,152.766843
EWR4->BUF5,7/25/2018,12:00 EDT,733.29208,160.484813
EWR4->BUF5,7/25/2018,13:00 EDT,815.102526,180.994838
EWR4->BUF5,7/25/2018,14:00 EDT,905.78411,244.079641
EWR4->BUF5,7/25/2018,15:00 EDT,999.473409,345.289979
EWR4->BUF5,7/25/2018,16:00 EDT,1102.90249,509.373731
EWR4->BUF5,7/25/2018,17:00 EDT,1203.41093,651.951443
EWR4->BUF5,7/25/2018,18:00 EDT,1294.50078,692.319201
EWR4->BUF5,7/25/2018,19:00 EDT,1412.1591,807.73123
EWR4->BUF5,7/25/2018,20:00 EDT,1549.57544,990.600684
EWR4->BUF5,7/25/2018,21:00 EDT,1686.21744,1144.55953
EWR4->BUF5,7/25/2018,22:00 EDT,1827.19082,1383.34582
EWR4->BUF5,7/25/2018,23:00 EDT,1955.13837,1566.8017
EWR4->BUF5,7/26/2018,00:00 EDT,1964.50488,1652.91981
EWR4->BUF5,7/26/2018,01:00 EDT,1968.45603,1776.25256
EWR4->BUF5,7/26/2018,02:00 EDT,2067.09105,2030.52526
EWR4->BUF5,7/26/2018,03:00 EDT,2206.71929,2193.44512
EWR4->BUF5,7/26/2018,04:00 EDT,2280.16334,2272.98547
EWR4->BUF5,7/26/2018,05:00 EDT,2279.64501,2272.58849
EWR4->BUF5,7/26/2018,06:00 EDT,150.918495,15.111059
EWR4->BUF5,7/26/2018,07:00 EDT,162.955674,16.975512
EWR4->BUF5,7/26/2018,08:00 EDT,227.26027,45.701806
EWR4->BUF5,7/26/2018,09:00 EDT,310.202035,73.263008
EWR4->BUF5,7/26/2018,10:00 EDT,404.37481,94.889968
EWR4->BUF5,7/26/2018,11:00 EDT,462.46575,105.816086
EWR4->BUF5,7/26/2018,12:00 EDT,529.193882,110.200741
EWR4->BUF5,7/26/2018,13:00 EDT,577.18142,129.535329
EWR4->BUF5,7/26/2018,14:00 EDT,622.117577,157.993339
EWR4->BUF5,7/26/2018,15:00 EDT,685.271426,180.55737
EWR4->BUF5,7/26/2018,16:00 EDT,786.053363,224.523267
EWR4->BUF5,7/26/2018,17:00 EDT,861.141257,316.658066
EWR4->BUF5,7/26/2018,18:00 EDT,945.028248,416.412728
EWR4->BUF5,7/26/2018,19:00 EDT,1028.3307,592.369878
EWR4->BUF5,7/26/2018,20:00 EDT,1156.67435,743.847312
EWR4->BUF5,7/26/2018,21:00 EDT,1284.52978,861.342404
EWR4->BUF5,7/26/2018,22:00 EDT,1462.27264,1142.19246
EWR4->BUF5,7/26/2018,23:00 EDT,1639.6416,1321.53643
EWR4->BUF5,7/27/2018,00:00 EDT,1686.22388,1444.54905
EWR4->BUF5,7/27/2018,01:00 EDT,1724.50247,1652.99751
EWR4->BUF5,7/27/2018,02:00 EDT,1745.16923,1726.53268
EWR4->BUF5,7/27/2018,03:00 EDT,1749.7449,1737.31894
EWR4->BUF5,7/27/2018,04:00 EDT,1750.70301,1738.31971
EWR4->BUF5,7/27/2018,05:00 EDT,1750.65262,1738.26932
EWR4->BUF5,7/27/2018,06:00 EDT,145.173254,0.63165
EWR4->BUF5,7/27/2018,07:00 EDT,172.8089,4.678188
EWR4->BUF5,7/27/2018,08:00 EDT,226.73155,53.442112
EWR4->BUF5,7/27/2018,09:00 EDT,280.765963,92.619623
EWR4->BUF5,7/27/2018,10:00 EDT,357.908068,141.77779
EWR4->BUF5,7/27/2018,11:00 EDT,423.692808,190.32431
EWR4->BUF5,7/27/2018,12:00 EDT,456.778277,204.394621
EWR4->BUF5,7/27/2018,13:00 EDT,545.881577,269.376725
EWR4->BUF5,7/27/2018,14:00 EDT,628.165783,367.992382
EWR4->BUF5,7/27/2018,15:00 EDT,724.929515,455.436138
EWR4->BUF5,7/27/2018,16:00 EDT,844.595162,568.685648
EWR4->BUF5,7/27/2018,17:00 EDT,928.174162,672.501942
EWR4->BUF5,7/27/2018,18:00 EDT,996.321233,716.824479
EWR4->BUF5,7/27/2018,19:00 EDT,1097.36761,814.262451
EWR4->BUF5,7/27/2018,20:00 EDT,1209.78684,965.154666
EWR4->BUF5,7/27/2018,21:00 EDT,1329.87364,1071.36471
EWR4->BUF5,7/27/2018,22:00 EDT,1519.56483,1249.31312
EWR4->BUF5,7/27/2018,23:00 EDT,1686.47976,1426.19963
EWR4->BUF5,7/28/2018,00:00 EDT,1725.92361,1561.25982
EWR4->BUF5,7/28/2018,01:00 EDT,1744.57354,1712.0108
EWR4->BUF5,7/28/2018,02:00 EDT,1751.03744,1741.27443
EWR4->BUF5,7/28/2018,03:00 EDT,1750.89504,1744.55764
EWR4->BUF5,7/28/2018,04:00 EDT,1751.07379,1746.56446
EWR4->BUF5,7/28/2018,05:00 EDT,1750.84257,1746.33324
EWR4->BUF5,7/28/2018,06:00 EDT,362.15269,0.180512
EWR4->BUF5,7/28/2018,07:00 EDT,399.997556,14.975599
EWR4->BUF5,7/28/2018,08:00 EDT,479.992103,108.361772
EWR4->BUF5,7/28/2018,09:00 EDT,554.214759,163.326796
EWR4->BUF5,7/28/2018,10:00 EDT,680.886038,245.4805
EWR4->BUF5,7/28/2018,11:00 EDT,790.589513,318.763222
EWR4->BUF5,7/28/2018,12:00 EDT,850.942349,340.23412
EWR4->BUF5,7/28/2018,13:00 EDT,904.039261,350.633596
EWR4->BUF5,7/28/2018,14:00 EDT,1001.05252,427.215649
EWR4->BUF5,7/28/2018,15:00 EDT,1094.11673,518.701188
EWR4->BUF5,7/28/2018,16:00 EDT,1106.49389,558.554276
EWR4->BUF5,7/28/2018,17:00 EDT,1178.62269,634.969965
EWR4->BUF5,7/28/2018,18:00 EDT,1254.40217,684.297174
EWR4->BUF5,7/28/2018,19:00 EDT,1355.25483,824.521826
EWR4->BUF5,7/28/2018,20:00 EDT,1467.57568,954.263764
EWR4->BUF5,7/28/2018,21:00 EDT,1617.54902,1111.28511
EWR4->BUF5,7/28/2018,22:00 EDT,1708.6498,1356.37559
EWR4->BUF5,7/28/2018,23:00 EDT,1724.70365,1564.68049
EWR4->BUF5,7/29/2018,00:00 EDT,1729.17211,1641.24488
EWR4->BUF5,7/29/2018,01:00 EDT,1740.73415,1716.40245
EWR4->BUF5,7/29/2018,02:00 EDT,1744.69277,1727.7657
EWR4->BUF5,7/29/2018,03:00 EDT,1748.90158,1738.92829
EWR4->BUF5,7/29/2018,04:00 EDT,1749.84993,1740.18556
EWR4->BUF5,7/29/2018,05:00 EDT,1748.20532,1739.99067
EWR4->BUF5,7/29/2018,06:00 EDT,335.013367,8.491116
EWR4->BUF5,7/29/2018,07:00 EDT,355.310033,36.549553
EWR4->BUF5,7/29/2018,08:00 EDT,379.460361,92.573084
EWR4->BUF5,7/29/2018,09:00 EDT,428.39502,121.648624
EWR4->BUF5,7/29/2018,10:00 EDT,508.569378,159.729817
EWR4->BUF5,7/29/2018,11:00 EDT,519.173225,179.981009
EWR4->BUF5,7/29/2018,12:00 EDT,566.476515,195.175438
EWR4->BUF5,7/29/2018,13:00 EDT,645.416545,243.958063
EWR4->BUF5,7/29/2018,14:00 EDT,756.546194,307.129965
EWR4->BUF5,7/29/2018,15:00 EDT,842.456398,360.037637
EWR4->BUF5,7/29/2018,16:00 EDT,934.116285,425.627626
EWR4->BUF5,7/29/2018,17:00 EDT,978.175038,507.411726
EWR4->BUF5,7/29/2018,18:00 EDT,1050.29251,567.477681
EWR4->BUF5,7/29/2018,19:00 EDT,1193.6797,753.503955
EWR4->BUF5,7/29/2018,20:00 EDT,1377.70038,873.128904
EWR4->BUF5,7/29/2018,21:00 EDT,1515.63622,996.602246
EWR4->BUF5,7/29/2018,22:00 EDT,1648.75016,1149.74165
EWR4->BUF5,7/29/2018,23:00 EDT,1704.38139,1188.53043
EWR4->BUF5,7/30/2018,00:00 EDT,1704.09678,1224.70406
EWR4->BUF5,7/30/2018,01:00 EDT,1707.92673,1355.89577
EWR4->BUF5,7/30/2018,02:00 EDT,1736.08242,1616.17041
EWR4->BUF5,7/30/2018,03:00 EDT,1743.49683,1730.03257
EWR4->BUF5,7/30/2018,04:00 EDT,1749.7287,1742.62739
EWR4->BUF5,7/30/2018,05:00 EDT,1749.60107,1742.49975
EWR4->BUF5,7/30/2018,06:00 EDT,444.901139,0
EWR4->BUF5,7/30/2018,07:00 EDT,478.017629,2.99602
EWR4->BUF5,7/30/2018,08:00 EDT,554.571851,43.67714
EWR4->BUF5,7/30/2018,09:00 EDT,580.043985,46.938117
EWR4->BUF5,7/30/2018,10:00 EDT,607.710413,52.07013
EWR4->BUF5,7/30/2018,11:00 EDT,669.258796,61.892186
EWR4->BUF5,7/30/2018,12:00 EDT,713.887216,62.214976
EWR4->BUF5,7/30/2018,13:00 EDT,798.778387,81.41838
EWR4->BUF5,7/30/2018,14:00 EDT,917.715008,124.956507
EWR4->BUF5,7/30/2018,15:00 EDT,1014.30804,132.070518
EWR4->BUF5,7/30/2018,16:00 EDT,1098.16391,141.053926
EWR4->BUF5,7/30/2018,17:00 EDT,1148.41525,164.897889
EWR4->BUF5,7/30/2018,18:00 EDT,1248.7828,176.211035
EWR4->BUF5,7/30/2018,19:00 EDT,1406.87455,244.153426
EWR4->BUF5,7/30/2018,20:00 EDT,1567.28986,355.378788
EWR4->BUF5,7/30/2018,21:00 EDT,1746.90515,391.163337
EWR4->BUF5,7/30/2018,22:00 EDT,1766.68715,562.768016
EWR4->BUF5,7/30/2018,23:00 EDT,1781.576,729.206444
EWR4->BUF5,7/31/2018,00:00 EDT,1782.14201,890.011976
EWR4->BUF5,7/31/2018,01:00 EDT,1784.23107,1248.76468
EWR4->BUF5,7/31/2018,02:00 EDT,1783.56077,1605.67709
EWR4->BUF5,7/31/2018,03:00 EDT,1788.45902,1753.17889
EWR4->BUF5,7/31/2018,04:00 EDT,1788.76185,1774.91751
EWR4->BUF5,7/31/2018,05:00 EDT,449.459113,0
EWR4->BUF5,7/31/2018,06:00 EDT,472.543292,0
EWR4->BUF5,7/31/2018,07:00 EDT,509.905373,0.336273
EWR4->BUF5,7/31/2018,08:00 EDT,569.579641,0.522908
EWR4->BUF5,7/31/2018,09:00 EDT,646.10245,1.148272
EWR4->BUF5,7/31/2018,10:00 EDT,710.617313,6.504046
EWR4->BUF5,7/31/2018,11:00 EDT,736.440272,12.898649
EWR4->BUF5,7/31/2018,12:00 EDT,786.15231,14.229315
EWR4->BUF5,7/31/2018,13:00 EDT,819.597265,20.079893
EWR4->BUF5,7/31/2018,14:00 EDT,924.288932,23.837868
EWR4->BUF5,7/31/2018,15:00 EDT,988.452717,26.33527
EWR4->BUF5,7/31/2018,16:00 EDT,1090.72865,29.574711
EWR4->BUF5,7/31/2018,17:00 EDT,1122.91183,35.359414
EWR4->BUF5,7/31/2018,18:00 EDT,1183.11086,42.710822
EWR4->BUF5,7/31/2018,19:00 EDT,1305.46878,67.996739
EWR4->BUF5,7/31/2018,20:00 EDT,1446.7829,78.057185
EWR4->BUF5,7/31/2018,21:00 EDT,1524.11202,87.058897
EWR4->BUF5,7/31/2018,22:00 EDT,1641.67114,122.21564
EWR4->BUF5,7/31/2018,23:00 EDT,1744.58867,136.523771
EWR4->BUF5,8/1/2018,00:00 EDT,1743.17408,148.883184
EWR4->BUF5,8/1/2018,01:00 EDT,1759.21053,626.223032
EWR4->BUF5,8/1/2018,02:00 EDT,1767.25129,1368.05504
EWR4->BUF5,8/1/2018,03:00 EDT,1767.05478,1571.2462
EWR4->BUF5,8/1/2018,04:00 EDT,1762.76735,1715.75494
EWR4->BUF5,8/1/2018,05:00 EDT,1738.68145,1715.75494
EWR4->BUF5,8/1/2018,06:00 EDT,572.488739,7.573097
EWR4->BUF5,8/1/2018,07:00 EDT,613.331645,8.290685
EWR4->BUF5,8/1/2018,08:00 EDT,650.306024,11.852942
EWR4->BUF5,8/1/2018,09:00 EDT,722.278724,13.639585
EWR4->BUF5,8/1/2018,10:00 EDT,765.87099,19.121527
EWR4->BUF5,8/1/2018,11:00 EDT,831.908739,23.124538
EWR4->BUF5,8/1/2018,12:00 EDT,899.405959,26.317446
EWR4->BUF5,8/1/2018,13:00 EDT,957.959475,37.528318
EWR4->BUF5,8/1/2018,14:00 EDT,1025.7582,52.082843
EWR4->BUF5,8/1/2018,15:00 EDT,1108.79999,64.559747
EWR4->BUF5,8/1/2018,16:00 EDT,1189.99238,70.608957
EWR4->BUF5,8/1/2018,17:00 EDT,1270.78896,79.913449
EWR4->BUF5,8/1/2018,18:00 EDT,1330.13569,83.795995
EWR4->BUF5,8/1/2018,19:00 EDT,1461.39478,191.736696
EWR4->BUF5,8/1/2018,20:00 EDT,1648.06666,321.907189
EWR4->BUF5,8/1/2018,21:00 EDT,1747.9513,404.642256
EWR4->BUF5,8/1/2018,22:00 EDT,1782.07278,688.375439
EWR4->BUF5,8/1/2018,23:00 EDT,1787.91656,824.322908
EWR4->BUF5,8/2/2018,00:00 EDT,1786.03273,939.604438
EWR4->BUF5,8/2/2018,01:00 EDT,1785.43903,1381.81921
EWR4->BUF5,8/2/2018,02:00 EDT,1797.67347,1659.45986
EWR4->BUF5,8/2/2018,03:00 EDT,1802.98068,1773.551
EWR4->BUF5,8/2/2018,04:00 EDT,1800.49932,1784.93917
EWR4->BUF5,8/2/2018,05:00 EDT,1790.4331,1784.41985
EWR4->BUF5,8/2/2018,06:00 EDT,267.290419,0.033337
EWR4->BUF5,8/2/2018,07:00 EDT,301.360441,8.311837
EWR4->BUF5,8/2/2018,08:00 EDT,376.21507,67.535458
EWR4->BUF5,8/2/2018,09:00 EDT,425.058954,74.594057
EWR4->BUF5,8/2/2018,10:00 EDT,496.884415,85.621342
EWR4->BUF5,8/2/2018,11:00 EDT,587.413487,92.465069
EWR4->BUF5,8/2/2018,12:00 EDT,626.071452,93.205144
EWR4->BUF5,8/2/2018,13:00 EDT,712.079633,104.064404
EWR4->BUF5,8/2/2018,14:00 EDT,783.219641,121.26711
EWR4->BUF5,8/2/2018,15:00 EDT,877.731994,180.109613
EWR4->BUF5,8/2/2018,16:00 EDT,975.824697,206.712088
EWR4->BUF5,8/2/2018,17:00 EDT,1058.45352,276.014955
EWR4->BUF5,8/2/2018,18:00 EDT,1152.9563,339.908154
EWR4->BUF5,8/2/2018,19:00 EDT,1268.80167,455.824382
EWR4->BUF5,8/2/2018,20:00 EDT,1389.39886,600.931433
EWR4->BUF5,8/2/2018,21:00 EDT,1546.50897,802.284837
EWR4->BUF5,8/2/2018,22:00 EDT,1706.06665,1181.42436
EWR4->BUF5,8/2/2018,23:00 EDT,1767.93747,1404.97572
EWR4->BUF5,8/3/2018,00:00 EDT,1770.20925,1518.07741
EWR4->BUF5,8/3/2018,01:00 EDT,1809.13535,1722.03269
EWR4->BUF5,8/3/2018,02:00 EDT,1811.7995,1785.16031
EWR4->BUF5,8/3/2018,03:00 EDT,1811.82206,1796.44909
